C11 	C12 	C13 	C14 	C15 	C16 	C22 	C23 	C24 	C25 	C26 	C33 	C34 	C35 	C36 	C44 	C45 	C46 	C55 	C56 	C66
141.4 	56.6 	49.4 	0.0 	-0.3 	0.0 	197.6 	61.2 	0.0 	-12.0 	0.0 	224.3 	0.0 	-31.2 	0.0 	75.5 	0.0 	3.2 	49.8 	0.0 	51.4 	
140.9 	56.3 	49.2 	0.0 	-0.2 	0.0 	197.7 	61.0 	0.0 	-11.2 	0.0 	224.9 	0.0 	-31.3 	0.0 	75.7 	0.0 	3.5 	49.5 	0.0 	51.3 	
142.1 	57.8 	49.5 	0.0 	-0.2 	0.0 	197.5 	60.3 	0.0 	-10.7 	0.0 	224.7 	0.0 	-31.4 	0.0 	75.6 	0.0 	3.0 	49.6 	0.0 	51.8 	
141.5 	56.0 	49.9 	0.0 	-0.2 	0.0 	198.7 	60.7 	0.0 	-11.0 	0.0 	225.2 	0.0 	-31.4 	0.0 	76.4 	0.0 	3.6 	49.9 	0.0 	51.9 	
141.5 	57.6 	49.4 	0.0 	-0.0 	0.0 	197.0 	60.5 	0.0 	-10.3 	0.0 	227.0 	0.0 	-31.5 	0.0 	75.7 	0.0 	3.2 	49.7 	0.0 	51.5 	
141.4 	57.1 	49.7 	0.0 	-0.2 	0.0 	198.3 	60.4 	0.0 	-10.6 	0.0 	224.8 	0.0 	-31.3 	0.0 	75.8 	0.0 	3.1 	49.8 	0.0 	51.6 	
141.2 	57.1 	48.9 	0.0 	-0.2 	0.0 	197.5 	60.7 	0.0 	-10.2 	0.0 	226.4 	0.0 	-31.3 	0.0 	75.6 	0.0 	3.7 	49.8 	0.0 	51.5 	
140.9 	55.8 	49.4 	0.0 	-0.6 	0.0 	197.4 	60.4 	0.0 	-11.2 	0.0 	226.0 	0.0 	-31.7 	0.0 	76.0 	0.0 	3.6 	49.8 	0.0 	51.8 	
142.5 	57.4 	49.8 	0.0 	-0.4 	0.0 	197.2 	61.4 	0.0 	-11.0 	0.0 	225.4 	0.0 	-31.3 	0.0 	76.2 	0.0 	3.3 	50.0 	0.0 	51.4 	
141.6 	55.6 	49.1 	0.0 	-0.0 	0.0 	197.8 	61.1 	0.0 	-11.4 	0.0 	226.9 	0.0 	-31.4 	0.0 	75.7 	0.0 	3.5 	49.8 	0.0 	51.8 	
141.9 	57.8 	48.9 	0.0 	-0.5 	0.0 	197.4 	61.0 	0.0 	-10.4 	0.0 	226.1 	0.0 	-31.0 	0.0 	75.7 	0.0 	3.4 	49.8 	0.0 	51.5 	
141.5 	56.2 	49.8 	0.0 	-0.5 	0.0 	197.4 	60.7 	0.0 	-11.4 	0.0 	225.1 	0.0 	-31.4 	0.0 	75.6 	0.0 	3.0 	49.7 	0.0 	51.9 	
141.5 	58.1 	49.3 	0.0 	-0.2 	0.0 	197.7 	61.1 	0.0 	-10.0 	0.0 	225.1 	0.0 	-31.6 	0.0 	75.6 	0.0 	3.8 	50.0 	0.0 	51.6 	
142.0 	57.6 	49.2 	0.0 	-0.2 	0.0 	197.5 	61.2 	0.0 	-11.5 	0.0 	225.0 	0.0 	-31.9 	0.0 	75.7 	0.0 	3.3 	49.4 	0.0 	51.8 	
141.5 	56.6 	50.4 	0.0 	0.0 	0.0 	197.6 	60.3 	0.0 	-12.0 	0.0 	223.9 	0.0 	-31.7 	0.0 	75.7 	0.0 	3.6 	49.8 	0.0 	51.7 	
140.6 	57.7 	49.4 	0.0 	-0.3 	0.0 	197.6 	60.5 	0.0 	-11.3 	0.0 	225.4 	0.0 	-31.5 	0.0 	75.7 	0.0 	3.4 	49.8 	0.0 	51.7 	
141.6 	57.1 	49.5 	0.0 	-0.1 	0.0 	198.0 	60.8 	0.0 	-10.9 	0.0 	225.9 	0.0 	-31.4 	0.0 	75.8 	0.0 	3.3 	50.1 	0.0 	52.0 	
141.9 	56.2 	49.4 	0.0 	-0.3 	0.0 	198.5 	60.9 	0.0 	-12.4 	0.0 	225.7 	0.0 	-31.3 	0.0 	76.1 	0.0 	3.2 	49.9 	0.0 	51.9 	
141.0 	57.3 	49.8 	0.0 	-0.4 	0.0 	197.9 	61.0 	0.0 	-12.0 	0.0 	224.9 	0.0 	-30.8 	0.0 	76.1 	0.0 	3.5 	49.9 	0.0 	51.5 	
141.8 	57.0 	49.4 	0.0 	-0.1 	0.0 	197.4 	60.9 	0.0 	-11.3 	0.0 	224.7 	0.0 	-31.6 	0.0 	75.9 	0.0 	2.9 	49.9 	0.0 	51.8 	
141.8 	57.6 	49.3 	0.0 	-0.1 	0.0 	197.2 	60.6 	0.0 	-11.1 	0.0 	225.3 	0.0 	-31.9 	0.0 	75.8 	0.0 	3.0 	50.0 	0.0 	52.3 	
140.8 	57.7 	49.5 	0.0 	-0.3 	0.0 	197.5 	60.9 	0.0 	-11.9 	0.0 	225.2 	0.0 	-31.6 	0.0 	75.8 	0.0 	3.7 	50.1 	0.0 	51.9 	
141.7 	57.3 	48.7 	0.0 	-0.2 	0.0 	199.2 	61.6 	0.0 	-11.2 	0.0 	226.6 	0.0 	-31.8 	0.0 	75.7 	0.0 	3.5 	49.6 	0.0 	51.5 	
142.0 	56.9 	49.5 	0.0 	-0.4 	0.0 	198.1 	60.7 	0.0 	-11.9 	0.0 	226.0 	0.0 	-31.5 	0.0 	75.8 	0.0 	3.4 	49.8 	0.0 	51.7 	
142.2 	56.9 	49.6 	0.0 	-0.3 	0.0 	197.2 	61.0 	0.0 	-11.0 	0.0 	225.7 	0.0 	-31.2 	0.0 	75.3 	0.0 	3.2 	50.2 	0.0 	51.9 	
141.7 	57.6 	49.5 	0.0 	-0.1 	0.0 	198.2 	60.8 	0.0 	-10.9 	0.0 	226.0 	0.0 	-31.7 	0.0 	75.7 	0.0 	3.1 	49.8 	0.0 	51.6 	
141.3 	57.3 	50.3 	0.0 	-0.1 	0.0 	197.4 	60.6 	0.0 	-10.7 	0.0 	224.8 	0.0 	-31.7 	0.0 	76.0 	0.0 	3.5 	49.7 	0.0 	51.7 	
141.4 	57.1 	49.3 	0.0 	0.0 	0.0 	197.9 	61.9 	0.0 	-10.7 	0.0 	226.0 	0.0 	-31.6 	0.0 	76.0 	0.0 	3.1 	49.7 	0.0 	51.6 	
141.3 	57.6 	50.1 	0.0 	-0.1 	0.0 	197.7 	61.3 	0.0 	-11.9 	0.0 	225.5 	0.0 	-30.8 	0.0 	75.7 	0.0 	3.4 	50.1 	0.0 	51.9 	
142.2 	56.7 	49.5 	0.0 	-0.2 	0.0 	197.2 	61.8 	0.0 	-10.7 	0.0 	225.8 	0.0 	-31.3 	0.0 	75.8 	0.0 	3.3 	49.9 	0.0 	51.7 	
142.3 	57.5 	49.2 	0.0 	-0.1 	0.0 	198.1 	60.9 	0.0 	-10.6 	0.0 	225.5 	0.0 	-31.6 	0.0 	76.2 	0.0 	3.5 	49.8 	0.0 	51.7 	
141.9 	56.8 	49.2 	0.0 	-0.5 	0.0 	197.1 	61.5 	0.0 	-10.6 	0.0 	225.6 	0.0 	-31.4 	0.0 	76.1 	0.0 	3.2 	49.9 	0.0 	51.5 	
141.5 	57.4 	49.3 	0.0 	-0.1 	0.0 	196.5 	60.7 	0.0 	-9.2 	0.0 	227.2 	0.0 	-31.3 	0.0 	75.9 	0.0 	3.1 	49.6 	0.0 	51.7 	
141.9 	57.5 	49.3 	0.0 	-0.1 	0.0 	197.7 	60.7 	0.0 	-11.0 	0.0 	226.6 	0.0 	-31.0 	0.0 	75.3 	0.0 	3.1 	49.8 	0.0 	51.5 	
142.1 	56.9 	49.2 	0.0 	-0.4 	0.0 	198.2 	61.4 	0.0 	-11.3 	0.0 	226.1 	0.0 	-31.7 	0.0 	76.1 	0.0 	3.2 	50.0 	0.0 	51.2 	
141.6 	56.6 	49.5 	0.0 	-0.3 	0.0 	196.5 	61.7 	0.0 	-10.3 	0.0 	225.4 	0.0 	-31.3 	0.0 	75.9 	0.0 	3.4 	50.3 	0.0 	51.3 	
141.2 	56.9 	49.5 	0.0 	-0.1 	0.0 	197.4 	60.6 	0.0 	-9.6 	0.0 	225.9 	0.0 	-31.6 	0.0 	76.0 	0.0 	3.1 	50.2 	0.0 	51.9 	
141.0 	58.5 	49.9 	0.0 	-0.2 	0.0 	198.2 	60.9 	0.0 	-11.3 	0.0 	225.8 	0.0 	-31.5 	0.0 	76.0 	0.0 	3.3 	49.9 	0.0 	51.7 	
141.9 	57.2 	50.0 	0.0 	-0.2 	0.0 	197.9 	60.4 	0.0 	-11.0 	0.0 	225.6 	0.0 	-31.4 	0.0 	75.5 	0.0 	3.0 	49.7 	0.0 	51.6 	
141.5 	56.8 	50.3 	0.0 	-0.2 	0.0 	197.6 	61.3 	0.0 	-11.4 	0.0 	225.0 	0.0 	-31.7 	0.0 	75.6 	0.0 	3.5 	49.9 	0.0 	51.6 	
140.9 	57.8 	49.5 	0.0 	-0.3 	0.0 	199.7 	60.6 	0.0 	-11.5 	0.0 	224.7 	0.0 	-31.2 	0.0 	75.8 	0.0 	3.4 	49.7 	0.0 	51.8 	
141.1 	57.9 	49.8 	0.0 	-0.2 	0.0 	198.3 	60.0 	0.0 	-10.0 	0.0 	226.0 	0.0 	-31.4 	0.0 	75.2 	0.0 	3.0 	50.3 	0.0 	51.4 	
142.3 	58.4 	49.2 	0.0 	0.0 	0.0 	197.1 	61.0 	0.0 	-10.8 	0.0 	224.8 	0.0 	-31.5 	0.0 	76.2 	0.0 	3.2 	49.9 	0.0 	51.6 	
141.7 	58.2 	49.0 	0.0 	-0.3 	0.0 	197.4 	60.5 	0.0 	-10.9 	0.0 	226.4 	0.0 	-31.4 	0.0 	76.1 	0.0 	3.7 	50.0 	0.0 	51.9 	
142.3 	57.3 	48.8 	0.0 	-0.4 	0.0 	197.9 	60.5 	0.0 	-10.5 	0.0 	225.2 	0.0 	-31.4 	0.0 	76.4 	0.0 	3.3 	49.7 	0.0 	51.8 	
141.0 	58.9 	49.1 	0.0 	-0.3 	0.0 	197.6 	61.3 	0.0 	-11.2 	0.0 	225.0 	0.0 	-31.4 	0.0 	76.2 	0.0 	3.6 	49.8 	0.0 	51.7 	
141.7 	57.0 	49.9 	0.0 	-0.2 	0.0 	197.3 	60.7 	0.0 	-11.6 	0.0 	224.9 	0.0 	-31.7 	0.0 	75.5 	0.0 	2.9 	50.1 	0.0 	51.6 	
141.6 	58.0 	49.3 	0.0 	-0.1 	0.0 	198.1 	59.8 	0.0 	-9.4 	0.0 	226.9 	0.0 	-31.2 	0.0 	75.9 	0.0 	3.4 	49.8 	0.0 	51.8 	
141.6 	57.3 	49.5 	0.0 	-0.1 	0.0 	199.6 	60.6 	0.0 	-11.6 	0.0 	224.0 	0.0 	-31.7 	0.0 	75.8 	0.0 	3.2 	49.7 	0.0 	51.8 	
142.2 	57.7 	49.1 	0.0 	-0.1 	0.0 	198.2 	60.3 	0.0 	-11.2 	0.0 	225.8 	0.0 	-31.6 	0.0 	75.4 	0.0 	3.2 	50.1 	0.0 	51.5 	
141.3 	56.7 	49.3 	0.0 	-0.3 	0.0 	197.7 	60.8 	0.0 	-12.0 	0.0 	227.2 	0.0 	-31.5 	0.0 	75.6 	0.0 	3.2 	50.0 	0.0 	51.8 	
141.7 	56.2 	50.5 	0.0 	-0.3 	0.0 	198.2 	59.7 	0.0 	-12.5 	0.0 	225.4 	0.0 	-31.1 	0.0 	75.5 	0.0 	3.4 	50.1 	0.0 	51.7 	
141.2 	56.1 	49.6 	0.0 	-0.3 	0.0 	198.0 	60.9 	0.0 	-10.3 	0.0 	225.6 	0.0 	-31.7 	0.0 	75.7 	0.0 	3.2 	49.9 	0.0 	51.3 	
141.4 	58.4 	50.1 	0.0 	-0.2 	0.0 	198.0 	60.3 	0.0 	-11.5 	0.0 	226.9 	0.0 	-31.5 	0.0 	75.7 	0.0 	3.4 	49.9 	0.0 	51.8 	
141.3 	59.0 	49.8 	0.0 	-0.1 	0.0 	198.7 	60.5 	0.0 	-10.2 	0.0 	226.3 	0.0 	-31.0 	0.0 	75.7 	0.0 	3.5 	50.2 	0.0 	51.8 	
141.0 	57.2 	50.1 	0.0 	-0.2 	0.0 	197.1 	60.6 	0.0 	-10.3 	0.0 	224.7 	0.0 	-31.7 	0.0 	75.7 	0.0 	3.5 	50.1 	0.0 	51.3 	
142.5 	57.3 	49.7 	0.0 	0.0 	0.0 	198.9 	60.8 	0.0 	-11.5 	0.0 	226.1 	0.0 	-31.4 	0.0 	75.8 	0.0 	3.0 	49.9 	0.0 	51.7 	
142.3 	58.1 	49.4 	0.0 	-0.4 	0.0 	198.5 	61.1 	0.0 	-11.0 	0.0 	225.2 	0.0 	-31.4 	0.0 	76.3 	0.0 	3.5 	50.1 	0.0 	51.8 	
141.8 	58.2 	50.0 	0.0 	-0.0 	0.0 	196.4 	60.7 	0.0 	-10.8 	0.0 	225.4 	0.0 	-31.7 	0.0 	76.2 	0.0 	3.4 	49.9 	0.0 	51.9 	
142.0 	55.8 	50.0 	0.0 	-0.2 	0.0 	197.6 	61.7 	0.0 	-11.7 	0.0 	224.6 	0.0 	-31.4 	0.0 	75.4 	0.0 	2.8 	50.1 	0.0 	51.7 	
141.2 	56.3 	49.6 	0.0 	-0.2 	0.0 	197.9 	61.0 	0.0 	-10.1 	0.0 	224.7 	0.0 	-31.7 	0.0 	75.5 	0.0 	3.1 	50.0 	0.0 	51.4 	
141.3 	56.1 	48.8 	0.0 	-0.1 	0.0 	197.6 	61.3 	0.0 	-11.2 	0.0 	225.9 	0.0 	-31.6 	0.0 	75.7 	0.0 	3.0 	49.7 	0.0 	51.6 	
141.0 	56.0 	49.9 	0.0 	-0.2 	0.0 	197.0 	61.7 	0.0 	-10.9 	0.0 	224.7 	0.0 	-30.9 	0.0 	76.0 	0.0 	2.8 	50.0 	0.0 	51.9 	
141.5 	58.4 	49.0 	0.0 	-0.3 	0.0 	197.5 	60.9 	0.0 	-11.1 	0.0 	225.1 	0.0 	-31.3 	0.0 	75.7 	0.0 	3.3 	50.0 	0.0 	51.7 	
141.1 	56.3 	50.3 	0.0 	-0.2 	0.0 	197.8 	60.6 	0.0 	-11.5 	0.0 	225.5 	0.0 	-31.5 	0.0 	76.2 	0.0 	3.4 	49.7 	0.0 	51.7 	
141.1 	57.3 	49.9 	0.0 	-0.2 	0.0 	197.5 	61.3 	0.0 	-10.2 	0.0 	226.5 	0.0 	-31.3 	0.0 	76.0 	0.0 	3.3 	49.7 	0.0 	51.6 	
141.6 	56.6 	49.4 	0.0 	-0.2 	0.0 	198.3 	61.4 	0.0 	-11.6 	0.0 	223.6 	0.0 	-31.2 	0.0 	76.4 	0.0 	3.1 	49.8 	0.0 	51.7 	
141.5 	57.4 	49.6 	0.0 	-0.3 	0.0 	197.1 	60.8 	0.0 	-11.2 	0.0 	225.6 	0.0 	-31.3 	0.0 	75.8 	0.0 	3.3 	50.0 	0.0 	52.0 	
141.8 	56.8 	49.2 	0.0 	-0.3 	0.0 	197.9 	60.3 	0.0 	-12.4 	0.0 	225.3 	0.0 	-31.3 	0.0 	76.1 	0.0 	3.2 	49.6 	0.0 	51.2 	
141.9 	57.7 	50.2 	0.0 	-0.2 	0.0 	196.6 	60.9 	0.0 	-10.4 	0.0 	226.3 	0.0 	-31.5 	0.0 	75.3 	0.0 	3.2 	49.9 	0.0 	52.0 	
141.1 	57.4 	50.2 	0.0 	-0.1 	0.0 	198.0 	60.7 	0.0 	-11.2 	0.0 	225.2 	0.0 	-31.3 	0.0 	75.8 	0.0 	3.2 	50.1 	0.0 	51.4 	
141.3 	57.3 	49.7 	0.0 	-0.2 	0.0 	197.8 	61.9 	0.0 	-11.7 	0.0 	225.3 	0.0 	-31.5 	0.0 	75.7 	0.0 	3.2 	50.0 	0.0 	51.6 	
142.0 	57.3 	49.3 	0.0 	-0.1 	0.0 	197.7 	61.1 	0.0 	-10.8 	0.0 	226.1 	0.0 	-31.4 	0.0 	75.6 	0.0 	3.5 	50.1 	0.0 	51.4 	
141.1 	56.8 	49.9 	0.0 	-0.3 	0.0 	199.8 	60.7 	0.0 	-10.4 	0.0 	227.3 	0.0 	-31.6 	0.0 	75.4 	0.0 	3.3 	50.0 	0.0 	51.5 	
141.6 	56.7 	49.5 	0.0 	0.1 	0.0 	198.9 	61.5 	0.0 	-11.5 	0.0 	226.1 	0.0 	-31.6 	0.0 	75.7 	0.0 	3.4 	49.7 	0.0 	51.7 	
141.6 	57.2 	48.9 	0.0 	0.0 	0.0 	197.7 	60.8 	0.0 	-10.4 	0.0 	226.0 	0.0 	-31.4 	0.0 	75.9 	0.0 	2.7 	49.8 	0.0 	51.9 	
142.2 	58.4 	49.4 	0.0 	-0.1 	0.0 	196.8 	60.6 	0.0 	-10.8 	0.0 	226.3 	0.0 	-31.4 	0.0 	75.7 	0.0 	3.3 	49.7 	0.0 	51.7 	
142.0 	57.4 	48.9 	0.0 	-0.2 	0.0 	198.2 	60.6 	0.0 	-12.0 	0.0 	225.9 	0.0 	-31.3 	0.0 	75.9 	0.0 	3.2 	50.1 	0.0 	51.6 	
141.4 	57.5 	49.5 	0.0 	-0.4 	0.0 	197.1 	61.0 	0.0 	-11.1 	0.0 	224.3 	0.0 	-31.5 	0.0 	75.2 	0.0 	3.2 	49.6 	0.0 	51.5 	
141.7 	57.4 	49.3 	0.0 	-0.3 	0.0 	197.9 	61.1 	0.0 	-11.9 	0.0 	226.4 	0.0 	-31.7 	0.0 	75.6 	0.0 	3.1 	49.8 	0.0 	51.9 	
141.7 	57.7 	49.1 	0.0 	-0.5 	0.0 	196.6 	61.2 	0.0 	-12.7 	0.0 	225.8 	0.0 	-31.8 	0.0 	76.0 	0.0 	3.2 	49.7 	0.0 	51.5 	
141.3 	56.6 	50.1 	0.0 	-0.1 	0.0 	197.2 	61.5 	0.0 	-11.4 	0.0 	224.5 	0.0 	-31.5 	0.0 	76.2 	0.0 	2.8 	50.0 	0.0 	51.9 	
141.6 	56.6 	49.9 	0.0 	-0.0 	0.0 	198.4 	60.0 	0.0 	-10.3 	0.0 	224.8 	0.0 	-31.2 	0.0 	76.1 	0.0 	3.6 	49.8 	0.0 	52.0 	
141.1 	56.7 	49.5 	0.0 	-0.6 	0.0 	198.9 	61.1 	0.0 	-11.4 	0.0 	226.4 	0.0 	-31.1 	0.0 	75.8 	0.0 	3.1 	50.2 	0.0 	51.7 	
141.6 	58.2 	49.1 	0.0 	-0.3 	0.0 	198.2 	60.6 	0.0 	-10.6 	0.0 	225.7 	0.0 	-31.6 	0.0 	75.6 	0.0 	3.3 	49.9 	0.0 	51.6 	
141.0 	56.7 	49.0 	0.0 	-0.2 	0.0 	197.1 	61.3 	0.0 	-12.4 	0.0 	226.0 	0.0 	-31.2 	0.0 	75.2 	0.0 	3.1 	50.0 	0.0 	51.7 	
141.7 	58.3 	49.7 	0.0 	-0.0 	0.0 	198.8 	61.7 	0.0 	-12.0 	0.0 	224.8 	0.0 	-31.4 	0.0 	75.2 	0.0 	3.1 	50.1 	0.0 	51.1 	
142.6 	57.3 	49.7 	0.0 	-0.3 	0.0 	198.6 	60.7 	0.0 	-11.1 	0.0 	226.2 	0.0 	-31.8 	0.0 	75.9 	0.0 	3.4 	49.8 	0.0 	51.7 	
141.8 	57.7 	48.6 	0.0 	-0.3 	0.0 	196.9 	60.6 	0.0 	-12.3 	0.0 	225.8 	0.0 	-31.7 	0.0 	75.8 	0.0 	3.6 	50.0 	0.0 	51.7 	
141.6 	56.7 	49.2 	0.0 	-0.2 	0.0 	198.7 	61.2 	0.0 	-10.3 	0.0 	225.3 	0.0 	-31.3 	0.0 	75.4 	0.0 	3.3 	49.7 	0.0 	51.6 	
141.8 	57.2 	49.0 	0.0 	-0.4 	0.0 	197.9 	60.6 	0.0 	-10.6 	0.0 	225.6 	0.0 	-31.5 	0.0 	75.4 	0.0 	3.2 	49.9 	0.0 	51.8 	
142.1 	56.7 	49.8 	0.0 	0.0 	0.0 	197.6 	61.0 	0.0 	-12.0 	0.0 	224.2 	0.0 	-31.3 	0.0 	76.3 	0.0 	3.3 	49.8 	0.0 	51.5 	
141.9 	57.8 	49.8 	0.0 	-0.4 	0.0 	198.1 	61.0 	0.0 	-11.3 	0.0 	226.3 	0.0 	-31.5 	0.0 	75.7 	0.0 	3.3 	49.9 	0.0 	51.4 	
141.5 	56.9 	49.4 	0.0 	-0.4 	0.0 	197.3 	61.4 	0.0 	-11.7 	0.0 	225.0 	0.0 	-31.4 	0.0 	76.3 	0.0 	3.2 	50.0 	0.0 	51.8 	
141.3 	56.5 	49.2 	0.0 	-0.0 	0.0 	198.4 	60.9 	0.0 	-10.1 	0.0 	224.4 	0.0 	-31.6 	0.0 	75.7 	0.0 	3.3 	50.0 	0.0 	51.7 	
141.2 	57.6 	49.8 	0.0 	-0.3 	0.0 	196.9 	60.8 	0.0 	-11.4 	0.0 	226.8 	0.0 	-31.4 	0.0 	75.6 	0.0 	3.2 	50.0 	0.0 	51.5 	
142.5 	56.6 	49.4 	0.0 	-0.1 	0.0 	198.5 	60.4 	0.0 	-11.1 	0.0 	225.3 	0.0 	-31.2 	0.0 	75.7 	0.0 	2.9 	50.1 	0.0 	51.7 	
141.4 	57.4 	49.7 	0.0 	-0.2 	0.0 	197.2 	60.8 	0.0 	-10.5 	0.0 	225.1 	0.0 	-31.7 	0.0 	75.6 	0.0 	3.4 	49.8 	0.0 	52.1 	
141.7 	58.5 	49.7 	0.0 	-0.1 	0.0 	197.8 	60.8 	0.0 	-11.3 	0.0 	225.6 	0.0 	-31.3 	0.0 	75.8 	0.0 	3.2 	49.7 	0.0 	52.1 	
141.0 	57.2 	49.9 	0.0 	-0.1 	0.0 	197.6 	61.2 	0.0 	-10.7 	0.0 	225.9 	0.0 	-31.2 	0.0 	75.7 	0.0 	2.9 	50.0 	0.0 	51.6 	
142.0 	57.4 	49.8 	0.0 	0.1 	0.0 	198.4 	61.2 	0.0 	-11.6 	0.0 	225.1 	0.0 	-31.4 	0.0 	76.3 	0.0 	3.3 	49.8 	0.0 	51.8 	
141.4 	57.6 	49.4 	0.0 	-0.2 	0.0 	198.1 	61.1 	0.0 	-10.5 	0.0 	224.9 	0.0 	-31.6 	0.0 	75.4 	0.0 	3.5 	50.1 	0.0 	51.3 	
141.4 	56.5 	49.8 	0.0 	-0.1 	0.0 	198.6 	61.2 	0.0 	-10.7 	0.0 	225.5 	0.0 	-31.3 	0.0 	76.3 	0.0 	3.1 	49.8 	0.0 	51.9 	
141.4 	56.6 	50.0 	0.0 	-0.1 	0.0 	198.9 	60.9 	0.0 	-11.8 	0.0 	227.1 	0.0 	-31.4 	0.0 	76.0 	0.0 	3.3 	50.1 	0.0 	51.7 	
141.8 	56.8 	50.0 	0.0 	-0.2 	0.0 	198.0 	60.6 	0.0 	-11.3 	0.0 	226.1 	0.0 	-30.9 	0.0 	76.0 	0.0 	3.7 	50.0 	0.0 	52.1 	
141.7 	57.1 	49.4 	0.0 	-0.4 	0.0 	198.0 	61.0 	0.0 	-10.6 	0.0 	223.3 	0.0 	-31.3 	0.0 	75.6 	0.0 	3.5 	50.0 	0.0 	51.5 	
141.2 	57.7 	49.5 	0.0 	-0.3 	0.0 	198.8 	60.9 	0.0 	-10.9 	0.0 	226.3 	0.0 	-31.3 	0.0 	76.1 	0.0 	3.5 	49.9 	0.0 	51.8 	
141.5 	58.3 	49.6 	0.0 	-0.5 	0.0 	198.3 	61.1 	0.0 	-10.7 	0.0 	224.4 	0.0 	-30.8 	0.0 	75.7 	0.0 	3.1 	49.9 	0.0 	51.8 	
141.7 	56.6 	50.1 	0.0 	-0.2 	0.0 	197.5 	60.3 	0.0 	-10.6 	0.0 	225.2 	0.0 	-31.4 	0.0 	76.0 	0.0 	3.3 	49.8 	0.0 	51.7 	
141.7 	55.8 	49.7 	0.0 	-0.2 	0.0 	197.6 	61.2 	0.0 	-11.2 	0.0 	225.2 	0.0 	-31.6 	0.0 	75.9 	0.0 	3.5 	50.0 	0.0 	51.9 	
141.6 	57.0 	50.0 	0.0 	0.0 	0.0 	198.5 	60.7 	0.0 	-11.3 	0.0 	225.2 	0.0 	-31.4 	0.0 	75.8 	0.0 	2.8 	49.9 	0.0 	51.6 	
141.5 	57.8 	49.5 	0.0 	-0.2 	0.0 	198.2 	60.2 	0.0 	-10.9 	0.0 	224.8 	0.0 	-31.4 	0.0 	75.9 	0.0 	3.1 	49.9 	0.0 	51.5 	
141.8 	56.6 	49.4 	0.0 	-0.1 	0.0 	199.1 	60.7 	0.0 	-10.1 	0.0 	225.3 	0.0 	-31.4 	0.0 	75.8 	0.0 	3.2 	50.1 	0.0 	51.4 	
142.5 	57.6 	49.0 	0.0 	-0.1 	0.0 	198.4 	60.7 	0.0 	-11.4 	0.0 	224.9 	0.0 	-31.8 	0.0 	75.9 	0.0 	3.5 	49.9 	0.0 	51.6 	
140.9 	56.9 	49.3 	0.0 	-0.3 	0.0 	197.9 	60.8 	0.0 	-9.5 	0.0 	225.9 	0.0 	-31.3 	0.0 	75.3 	0.0 	3.3 	49.7 	0.0 	51.7 	
141.5 	58.3 	49.1 	0.0 	-0.4 	0.0 	197.4 	60.2 	0.0 	-11.2 	0.0 	224.8 	0.0 	-31.5 	0.0 	75.6 	0.0 	3.2 	49.8 	0.0 	51.9 	
141.5 	57.9 	49.6 	0.0 	-0.2 	0.0 	198.4 	60.3 	0.0 	-11.9 	0.0 	226.6 	0.0 	-31.7 	0.0 	75.7 	0.0 	3.2 	49.9 	0.0 	51.2 	
141.6 	56.9 	49.5 	0.0 	-0.2 	0.0 	197.8 	61.5 	0.0 	-11.2 	0.0 	225.8 	0.0 	-31.5 	0.0 	76.0 	0.0 	3.5 	49.8 	0.0 	51.4 	
140.8 	57.5 	50.0 	0.0 	-0.3 	0.0 	198.4 	61.9 	0.0 	-11.3 	0.0 	226.5 	0.0 	-31.4 	0.0 	75.1 	0.0 	3.0 	49.9 	0.0 	52.1 	
141.0 	56.6 	50.2 	0.0 	-0.3 	0.0 	198.1 	60.7 	0.0 	-9.7 	0.0 	224.6 	0.0 	-30.8 	0.0 	75.6 	0.0 	3.3 	49.9 	0.0 	51.7 	
142.0 	56.6 	49.5 	0.0 	-0.2 	0.0 	197.3 	61.0 	0.0 	-12.0 	0.0 	225.0 	0.0 	-31.3 	0.0 	76.3 	0.0 	3.3 	49.9 	0.0 	52.0 	
141.2 	56.0 	49.4 	0.0 	-0.3 	0.0 	197.3 	60.7 	0.0 	-11.3 	0.0 	224.3 	0.0 	-31.0 	0.0 	75.7 	0.0 	3.1 	49.7 	0.0 	51.8 	
141.5 	57.1 	48.8 	0.0 	-0.5 	0.0 	197.6 	60.3 	0.0 	-10.1 	0.0 	225.8 	0.0 	-31.2 	0.0 	76.4 	0.0 	3.4 	49.6 	0.0 	51.6 	
141.3 	56.6 	49.9 	0.0 	-0.4 	0.0 	197.5 	61.3 	0.0 	-11.9 	0.0 	225.8 	0.0 	-31.8 	0.0 	75.9 	0.0 	3.3 	50.2 	0.0 	51.7 	
141.3 	56.5 	49.6 	0.0 	-0.1 	0.0 	197.1 	61.2 	0.0 	-10.2 	0.0 	226.4 	0.0 	-31.5 	0.0 	75.8 	0.0 	3.3 	49.9 	0.0 	51.8 	
141.5 	58.1 	49.8 	0.0 	-0.2 	0.0 	198.2 	60.1 	0.0 	-11.4 	0.0 	225.3 	0.0 	-31.6 	0.0 	76.0 	0.0 	3.7 	50.1 	0.0 	51.5 	
141.6 	58.3 	50.0 	0.0 	-0.5 	0.0 	198.9 	61.0 	0.0 	-11.9 	0.0 	225.2 	0.0 	-31.2 	0.0 	75.7 	0.0 	2.9 	49.9 	0.0 	51.4 	
